push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 144, 1258927.960268525, 1258927.960278925, 1.0489951819181442e-05, 272, 20480]","['flush_after', 144, 1258927.960280778, 1258928.028145047, 0.06786454003304243, 272, 20480]"
"['push', 238, 1258928.608274289, 1258928.608284669, 1.0470161214470863e-05, 272, 20480]","['flush_after', 238, 1258928.608286272, 1258928.672144727, 0.06386388489045203, 272, 20480]"
"['push', 332, 1258929.256280515, 1258929.256292017, 1.1571915820240974e-05, 272, 20480]","['flush_after', 332, 1258929.25629369, 1258929.320143939, 0.06385062891058624, 272, 20480]"
"['push', 426, 1258929.908272949, 1258929.908284109, 1.1250842362642288e-05, 272, 20480]","['flush_after', 426, 1258929.908285702, 1258929.972144287, 0.06385887577198446, 272, 20480]"
"['push', 520, 1258930.556275898, 1258930.556286718, 1.0901130735874176e-05, 272, 20480]","['flush_after', 520, 1258930.556288772, 1258930.620144772, 0.06385620008222759, 272, 20480]"
"['push', 614, 1258931.204277264, 1258931.204288145, 1.0980991646647453e-05, 272, 20480]","['flush_after', 614, 1258931.204289848, 1258931.268143574, 0.06385399610735476, 272, 20480]"
"['push', 708, 1258931.852277599, 1258931.85228891, 1.1380994692444801e-05, 272, 20480]","['flush_after', 708, 1258931.852290533, 1258931.916144288, 0.0638539760839194, 272, 20480]"
"['push', 802, 1258932.500284024, 1258932.500295446, 1.1511845514178276e-05, 272, 20480]","['flush_after', 802, 1258932.500297289, 1258932.564144523, 0.06384744378738105, 272, 20480]"
"['push', 896, 1258933.14828494, 1258933.148297013, 1.2153061106801033e-05, 272, 20480]","['flush_after', 896, 1258933.148298886, 1258933.212144486, 0.06384588102810085, 272, 20480]"
"['push', 990, 1258933.796278742, 1258933.796289873, 1.120101660490036e-05, 272, 20480]","['flush_after', 990, 1258933.796295403, 1258933.860143489, 0.06384834600612521, 272, 20480]"
"['push', 1084, 1258934.444281992, 1258934.444292812, 1.0899966582655907e-05, 272, 20480]","['flush_after', 1084, 1258934.444294676, 1258934.508145436, 0.06385099003091455, 272, 20480]"
"['push', 1178, 1258935.124285768, 1258935.124297069, 1.1380994692444801e-05, 272, 20480]","['flush_after', 1178, 1258935.124298852, 1258935.188144262, 0.06384565006010234, 272, 20480]"
"['push', 1272, 1258935.768281399, 1258935.768293171, 1.1862022802233696e-05, 272, 20480]","['flush_after', 1272, 1258935.768294934, 1258935.832145483, 0.06385074998252094, 272, 20480]"
"['push', 1366, 1258936.416281984, 1258936.416293315, 1.1421041563153267e-05, 272, 20480]","['flush_after', 1366, 1258936.416295289, 1258936.4801466, 0.06385157094337046, 272, 20480]"
"['push', 1460, 1258937.096277464, 1258937.096288484, 1.1111143976449966e-05, 272, 20480]","['flush_after', 1460, 1258937.096290198, 1258937.160143963, 0.06385404616594315, 272, 20480]"
"['push', 51, 1258937.74828716, 1258937.748298541, 1.1471100151538849e-05, 272, 20480]","['flush_after', 51, 1258937.748300314, 1258937.808144037, 0.05984394298866391, 272, 20480]"
"['push', 145, 1258938.396278277, 1258938.396289588, 1.1380994692444801e-05, 272, 20480]","['flush_after', 145, 1258938.396291331, 1258938.460146049, 0.06385494815185666, 272, 20480]"
"['push', 239, 1258939.044276146, 1258939.044287878, 1.1822907254099846e-05, 272, 20480]","['flush_after', 239, 1258939.044289461, 1258939.108143899, 0.06385462800972164, 272, 20480]"
"['push', 333, 1258939.692301789, 1258939.692313791, 1.216190867125988e-05, 272, 20480]","['flush_after', 333, 1258939.692315915, 1258939.756144413, 0.06382887903600931, 272, 20480]"
"['push', 427, 1258940.3402847, 1258940.34029563, 1.1011026799678802e-05, 272, 20480]","['flush_after', 427, 1258940.340297344, 1258940.404144618, 0.06384753412567079, 272, 20480]"
"['push', 521, 1258940.9883146, 1258940.988326462, 1.1952128261327744e-05, 272, 20480]","['flush_after', 521, 1258940.988328176, 1258941.05214391, 0.06381597393192351, 272, 20480]"
"['push', 615, 1258941.636275971, 1258941.636287553, 1.164199784398079e-05, 272, 20480]","['flush_after', 615, 1258941.636289476, 1258941.700146248, 0.0638570231385529, 272, 20480]"
"['push', 709, 1258942.284281465, 1258942.284291725, 1.0329997166991234e-05, 272, 20480]","['flush_after', 709, 1258942.284293809, 1258942.348143777, 0.06385023798793554, 272, 20480]"
"['push', 803, 1258942.932283563, 1258942.932294263, 1.0789837688207626e-05, 272, 20480]","['flush_after', 803, 1258942.932296076, 1258942.996144331, 0.06384848593734205, 272, 20480]"
"['push', 897, 1258943.580273678, 1258943.58028524, 1.1652009561657906e-05, 272, 20480]","['flush_after', 897, 1258943.580286743, 1258943.644144095, 0.06385765317827463, 272, 20480]"
"['push', 991, 1258944.228278421, 1258944.228289341, 1.1009862646460533e-05, 272, 20480]","['flush_after', 991, 1258944.228290894, 1258944.292144489, 0.06385381589643657, 272, 20480]"
"['push', 1085, 1258944.87627583, 1258944.876287492, 1.1781929060816765e-05, 272, 20480]","['flush_after', 1085, 1258944.876289185, 1258944.940145044, 0.06385609018616378, 272, 20480]"
"['push', 1179, 1258945.524274832, 1258945.524285832, 1.1069932952523232e-05, 272, 20480]","['flush_after', 1179, 1258945.524287806, 1258945.588145238, 0.06385766318999231, 272, 20480]"
"['push', 1273, 1258946.172272461, 1258946.172284233, 1.1872034519910812e-05, 272, 20480]","['flush_after', 1273, 1258946.172285956, 1258946.23614382, 0.06385831395164132, 272, 20480]"
"['push', 1367, 1258946.820288845, 1258946.820299485, 1.0730000212788582e-05, 272, 20480]","['flush_after', 1367, 1258946.820301238, 1258946.884144675, 0.06384365702979267, 272, 20480]"
"['push', 1461, 1258947.468277107, 1258947.468288539, 1.151207834482193e-05, 272, 20480]","['flush_after', 1461, 1258947.468290262, 1258947.532143727, 0.06385372509248555, 272, 20480]"
"['push', 52, 1258948.116281509, 1258948.116292319, 1.0899966582655907e-05, 272, 20480]","['flush_after', 52, 1258948.116294223, 1258948.180145714, 0.06385176116600633, 272, 20480]"
"['push', 146, 1258948.760275216, 1258948.760286247, 1.1110911145806313e-05, 272, 20480]","['flush_after', 146, 1258948.76028803, 1258948.824143339, 0.0638555500190705, 272, 20480]"
"['push', 240, 1258949.408288355, 1258949.408301319, 1.3035023584961891e-05, 272, 20480]","['flush_after', 240, 1258949.408303053, 1258949.472143483, 0.06384081114083529, 272, 20480]"
"['push', 334, 1258950.05627844, 1258950.056289681, 1.1350959539413452e-05, 272, 20480]","['flush_after', 334, 1258950.056291474, 1258950.120143978, 0.0638526938855648, 272, 20480]"
"['push', 428, 1258950.704283954, 1258950.704294474, 1.0589836165308952e-05, 272, 20480]","['flush_after', 428, 1258950.704296328, 1258950.768143631, 0.06384750315919518, 272, 20480]"
"['push', 522, 1258951.352276384, 1258951.352287665, 1.1361204087734222e-05, 272, 20480]","['flush_after', 522, 1258951.352289388, 1258951.416143715, 0.06385452812537551, 272, 20480]"
"['push', 616, 1258951.996313563, 1258951.996325956, 1.2463890016078949e-05, 272, 20480]","['flush_after', 616, 1258951.99632763, 1258952.020153499, 0.023826079908758402, 272, 20480]"
"['push', 710, 1258952.660281885, 1258952.660293106, 1.1301133781671524e-05, 272, 20480]","['flush_after', 710, 1258952.660294799, 1258952.740144985, 0.07985039707273245, 272, 20480]"
"['push', 804, 1258953.296279992, 1258953.296291574, 1.1672032997012138e-05, 272, 20480]","['flush_after', 804, 1258953.296293577, 1258953.360143486, 0.06385011901147664, 272, 20480]"
"['push', 898, 1258953.944276399, 1258953.944287479, 1.1170981451869011e-05, 272, 20480]","['flush_after', 898, 1258953.944289553, 1258954.012144656, 0.06785541400313377, 272, 20480]"
"['push', 992, 1258954.59228575, 1258954.59229648, 1.0821036994457245e-05, 272, 20480]","['flush_after', 992, 1258954.592298063, 1258954.656146158, 0.06384833599440753, 272, 20480]"
"['push', 1086, 1258955.240278721, 1258955.240290122, 1.1500902473926544e-05, 272, 20480]","['flush_after', 1086, 1258955.240291985, 1258955.304143847, 0.06385248294100165, 272, 20480]"
"['push', 1180, 1258955.888287872, 1258955.888299814, 1.2021977454423904e-05, 272, 20480]","['flush_after', 1180, 1258955.888301608, 1258955.952144963, 0.06384364608675241, 272, 20480]"
"['push', 1274, 1258956.548279543, 1258956.548291175, 1.1712079867720604e-05, 272, 20480]","['flush_after', 1274, 1258956.548293148, 1258956.628145018, 0.07985215005464852, 272, 20480]"
"['push', 1368, 1258957.184285825, 1258957.184296305, 1.058005727827549e-05, 272, 20480]","['flush_after', 1368, 1258957.184298098, 1258957.248143779, 0.06384588102810085, 272, 20480]"
"['push', 1462, 1258957.832278465, 1258957.832289756, 1.1370982974767685e-05, 272, 20480]","['flush_after', 1462, 1258957.832291309, 1258957.896145155, 0.06385420588776469, 272, 20480]"
"['push', 53, 1258958.480286344, 1258958.480298387, 1.2113014236092567e-05, 272, 20480]","['flush_after', 53, 1258958.48030013, 1258958.544143566, 0.06384372594766319, 272, 20480]"
"['push', 147, 1258959.128273734, 1258959.128284995, 1.134118065237999e-05, 272, 20480]","['flush_after', 147, 1258959.128286878, 1258959.192143519, 0.06385689182206988, 272, 20480]"
"['push', 241, 1258959.768286843, 1258959.768297944, 1.1180993169546127e-05, 272, 20480]","['flush_after', 241, 1258959.768299898, 1258959.832143705, 0.06384406704455614, 272, 20480]"
"['push', 335, 1258960.416285595, 1258960.416297668, 1.2173084542155266e-05, 272, 20480]","['flush_after', 335, 1258960.416299541, 1258960.480145021, 0.06384570989757776, 272, 20480]"
"['push', 429, 1258961.064296609, 1258961.064308121, 1.1601950973272324e-05, 272, 20480]","['flush_after', 429, 1258961.064309984, 1258961.128143381, 0.06383362808264792, 272, 20480]"
"['push', 523, 1258961.712271967, 1258961.712283459, 1.1591939255595207e-05, 272, 20480]","['flush_after', 523, 1258961.712285082, 1258961.776143506, 0.06385865388438106, 272, 20480]"
"['push', 617, 1258962.360283903, 1258962.360294513, 1.0689953342080116e-05, 272, 20480]","['flush_after', 617, 1258962.360296567, 1258962.42414407, 0.06384786404669285, 272, 20480]"
"['push', 711, 1258963.004310181, 1258963.004321793, 1.1682044714689255e-05, 272, 20480]","['flush_after', 711, 1258963.004323606, 1258963.028151801, 0.02382843615487218, 272, 20480]"
"['push', 805, 1258963.66829238, 1258963.66830352, 1.1211028322577477e-05, 272, 20480]","['flush_after', 805, 1258963.668305113, 1258963.748144199, 0.079839285928756, 272, 20480]"
"['push', 899, 1258964.304277052, 1258964.304288253, 1.1271098628640175e-05, 272, 20480]","['flush_after', 899, 1258964.304290367, 1258964.368143791, 0.06385367503389716, 272, 20480]"
"['push', 993, 1258964.952280712, 1258964.952291783, 1.1140946298837662e-05, 272, 20480]","['flush_after', 993, 1258964.952293556, 1258965.020143919, 0.06785064400173724, 272, 20480]"
"['push', 1087, 1258965.600290754, 1258965.600301715, 1.106085255742073e-05, 272, 20480]","['flush_after', 1087, 1258965.600303418, 1258965.664143508, 0.06384037109091878, 272, 20480]"
"['push', 1181, 1258966.248281401, 1258966.248293193, 1.1871801689267159e-05, 272, 20480]","['flush_after', 1181, 1258966.248294876, 1258966.312143391, 0.06384891597554088, 272, 20480]"
"['push', 1275, 1258966.896281474, 1258966.896292725, 1.133093610405922e-05, 272, 20480]","['flush_after', 1275, 1258966.896294729, 1258966.960145229, 0.06385073997080326, 272, 20480]"
"['push', 1369, 1258967.54429829, 1258967.544309721, 1.1490890756249428e-05, 272, 20480]","['flush_after', 1369, 1258967.544311505, 1258967.60814412, 0.06383292586542666, 272, 20480]"
"['push', 1463, 1258968.192287393, 1258968.192298203, 1.0890187695622444e-05, 272, 20480]","['flush_after', 1463, 1258968.192299896, 1258968.256143704, 0.06384405796416104, 272, 20480]"
"['push', 54, 1258968.840280684, 1258968.840292406, 1.1811964213848114e-05, 272, 20480]","['flush_after', 54, 1258968.84029423, 1258968.904144028, 0.063850058009848, 272, 20480]"
"['push', 148, 1258969.488280267, 1258969.488291759, 1.158192753791809e-05, 272, 20480]","['flush_after', 148, 1258969.488293502, 1258969.552143491, 0.06385018909350038, 272, 20480]"
"['push', 242, 1258970.136280051, 1258970.136291612, 1.165107823908329e-05, 272, 20480]","['flush_after', 242, 1258970.136293155, 1258970.196144562, 0.0598516371101141, 272, 20480]"
"['push', 336, 1258970.776293932, 1258970.776305774, 1.1912081390619278e-05, 272, 20480]","['flush_after', 336, 1258970.776307537, 1258970.84014373, 0.06383642298169434, 272, 20480]"
"['push', 430, 1258971.424284307, 1258971.424295789, 1.1551892384886742e-05, 272, 20480]","['flush_after', 430, 1258971.424297352, 1258971.488145417, 0.06384830479510128, 272, 20480]"
"['push', 524, 1258972.072276517, 1258972.072287577, 1.1140014976263046e-05, 272, 20480]","['flush_after', 524, 1258972.07228922, 1258972.136144128, 0.06385518796741962, 272, 20480]"
"['push', 618, 1258972.720286789, 1258972.72029765, 1.0931165888905525e-05, 272, 20480]","['flush_after', 618, 1258972.720299713, 1258972.784143851, 0.06384435901418328, 272, 20480]"
"['push', 712, 1258973.368282095, 1258973.368293466, 1.143082045018673e-05, 272, 20480]","['flush_after', 712, 1258973.368295319, 1258973.432143775, 0.06384864612482488, 272, 20480]"
"['push', 806, 1258974.01628874, 1258974.016300492, 1.1822907254099846e-05, 272, 20480]","['flush_after', 806, 1258974.016302136, 1258974.080143689, 0.06384175294078887, 272, 20480]"
"['push', 900, 1258974.664274588, 1258974.664285579, 1.1071097105741501e-05, 272, 20480]","['flush_after', 900, 1258974.664287352, 1258974.728143762, 0.06385660101659596, 272, 20480]"
"['push', 994, 1258975.312280523, 1258975.312292655, 1.2212200090289116e-05, 272, 20480]","['flush_after', 994, 1258975.312294429, 1258975.376144257, 0.063850058009848, 272, 20480]"
"['push', 1088, 1258975.9602877, 1258975.960298691, 1.1150958016514778e-05, 272, 20480]","['flush_after', 1088, 1258975.960300464, 1258976.028145818, 0.0678456041496247, 272, 20480]"
"['push', 1182, 1258976.608285038, 1258976.60829641, 1.1462019756436348e-05, 272, 20480]","['flush_after', 1182, 1258976.608298083, 1258976.672144965, 0.06384711293503642, 272, 20480]"
"['push', 1276, 1258977.256279993, 1258977.256291415, 1.1511845514178276e-05, 272, 20480]","['flush_after', 1276, 1258977.256293028, 1258977.320144258, 0.06385154114104807, 272, 20480]"
"['push', 1370, 1258977.904278303, 1258977.904290416, 1.2192875146865845e-05, 272, 20480]","['flush_after', 1370, 1258977.9042923, 1258977.968143811, 0.06385172088630497, 272, 20480]"
"['push', 1464, 1258978.552279069, 1258978.552289899, 1.0899966582655907e-05, 272, 20480]","['flush_after', 1464, 1258978.552291562, 1258978.616144656, 0.06385334488004446, 272, 20480]"
"['push', 55, 1258979.232287022, 1258979.232299045, 1.2103002518415451e-05, 272, 20480]","['flush_after', 55, 1258979.232300678, 1258979.296144174, 0.06384382699616253, 272, 20480]"
"['push', 149, 1258979.880285914, 1258979.880297866, 1.203198917210102e-05, 272, 20480]","['flush_after', 149, 1258979.880299579, 1258979.944144668, 0.06384535017423332, 272, 20480]"
"['push', 243, 1258980.516285584, 1258980.516297616, 1.2111850082874298e-05, 272, 20480]","['flush_after', 243, 1258980.5162994, 1258980.596144436, 0.07984527689404786, 272, 20480]"
"['push', 337, 1258981.17629092, 1258981.176302522, 1.1672032997012138e-05, 272, 20480]","['flush_after', 337, 1258981.176304606, 1258981.240145177, 0.06384093104861677, 272, 20480]"
"['push', 431, 1258981.824282599, 1258981.82429406, 1.1552125215530396e-05, 272, 20480]","['flush_after', 431, 1258981.824295804, 1258981.888144409, 0.06384888617321849, 272, 20480]"
"['push', 525, 1258982.472283755, 1258982.472295106, 1.1431053280830383e-05, 272, 20480]","['flush_after', 525, 1258982.472296809, 1258982.536144403, 0.0638478638138622, 272, 20480]"
"['push', 619, 1258983.120275513, 1258983.120286364, 1.0940944775938988e-05, 272, 20480]","['flush_after', 619, 1258983.120288057, 1258983.184145529, 0.06385768204927444, 272, 20480]"
"['push', 713, 1258983.768278091, 1258983.768288912, 1.0910909622907639e-05, 272, 20480]","['flush_after', 713, 1258983.768290825, 1258983.832146635, 0.0638560401275754, 272, 20480]"
"['push', 807, 1258984.416286371, 1258984.416298203, 1.1912081390619278e-05, 272, 20480]","['flush_after', 807, 1258984.416299736, 1258984.480145336, 0.0638458312023431, 272, 20480]"
"['push', 901, 1258985.064285673, 1258985.064297044, 1.1441996321082115e-05, 272, 20480]","['flush_after', 901, 1258985.064298667, 1258985.128143486, 0.06384518998675048, 272, 20480]"
"['push', 995, 1258985.712280828, 1258985.712291328, 1.0590068995952606e-05, 272, 20480]","['flush_after', 995, 1258985.712293372, 1258985.776143791, 0.06385066895745695, 272, 20480]"
"['push', 1089, 1258986.360280541, 1258986.360292053, 1.161196269094944e-05, 272, 20480]","['flush_after', 1089, 1258986.360293776, 1258986.424144125, 0.0638505988754332, 272, 20480]"
"['push', 1183, 1258987.004333279, 1258987.00434448, 1.1290889233350754e-05, 272, 20480]","['flush_after', 1183, 1258987.004346273, 1258987.028153649, 0.023807597113773227, 272, 20480]"
"['push', 1277, 1258987.668283477, 1258987.668295019, 1.1621974408626556e-05, 272, 20480]","['flush_after', 1277, 1258987.668296732, 1258987.780144682, 0.11184818996116519, 272, 20480]"
"['push', 1371, 1258988.312284069, 1258988.312296402, 1.2414064258337021e-05, 272, 20480]","['flush_after', 1371, 1258988.312298386, 1258988.340153719, 0.02785557322204113, 272, 20480]"
"['push', 1465, 1258988.94062492, 1258988.940636542, 1.172209158539772e-05, 272, 20480]","['flush_after', 1465, 1258988.940638486, 1258989.020146038, 0.0795078428927809, 272, 20480]"
"['push', 56, 1258989.60028844, 1258989.600299791, 1.1431053280830383e-05, 272, 20480]","['flush_after', 56, 1258989.600301484, 1258989.664145769, 0.06384451477788389, 272, 20480]"
"['push', 150, 1258990.280274378, 1258990.280286019, 1.1721160262823105e-05, 272, 20480]","['flush_after', 150, 1258990.280287672, 1258990.344147266, 0.06386001501232386, 272, 20480]"
"['push', 244, 1258990.896280165, 1258990.896291035, 1.0960036888718605e-05, 272, 20480]","['flush_after', 244, 1258990.896292758, 1258990.960145146, 0.0638527781702578, 272, 20480]"
"['push', 338, 1258991.544275766, 1258991.544286386, 1.0719988495111465e-05, 272, 20480]","['flush_after', 338, 1258991.544288189, 1258991.608144163, 0.06385627412237227, 272, 20480]"
"['push', 432, 1258992.192279532, 1258992.192290993, 1.1530937626957893e-05, 272, 20480]","['flush_after', 432, 1258992.192292696, 1258992.256145124, 0.063852648017928, 272, 20480]"
"['push', 526, 1258992.84027932, 1258992.840290441, 1.1191004887223244e-05, 272, 20480]","['flush_after', 526, 1258992.840292134, 1258992.904144221, 0.06385231693275273, 272, 20480]"
"['push', 620, 1258993.488279991, 1258993.488290981, 1.1089956387877464e-05, 272, 20480]","['flush_after', 620, 1258993.488292664, 1258993.552143959, 0.0638514959719032, 272, 20480]"
"['push', 714, 1258994.136278848, 1258994.136289748, 1.0980060324072838e-05, 272, 20480]","['flush_after', 714, 1258994.136291852, 1258994.200145722, 0.0638541099615395, 272, 20480]"
"['push', 808, 1258994.776282623, 1258994.776294255, 1.172209158539772e-05, 272, 20480]","['flush_after', 808, 1258994.776296058, 1258994.840144819, 0.06384899094700813, 272, 20480]"
"['push', 902, 1258995.424293833, 1258995.424305094, 1.1340947821736336e-05, 272, 20480]","['flush_after', 902, 1258995.424306858, 1258995.488144267, 0.06383763998746872, 272, 20480]"
"['push', 996, 1258996.072285036, 1258996.072296808, 1.185201108455658e-05, 272, 20480]","['flush_after', 996, 1258996.072298591, 1258996.13614607, 0.06384771899320185, 272, 20480]"
"['push', 1090, 1258996.720286077, 1258996.720298269, 1.2293225154280663e-05, 272, 20480]","['flush_after', 1090, 1258996.720300013, 1258996.784144245, 0.06384444306604564, 272, 20480]"
"['push', 1184, 1258997.368282759, 1258997.36829357, 1.0900897905230522e-05, 272, 20480]","['flush_after', 1184, 1258997.368295273, 1258997.432145106, 0.06385004287585616, 272, 20480]"
"['push', 1278, 1258998.016279993, 1258998.016291084, 1.1150958016514778e-05, 272, 20480]","['flush_after', 1278, 1258998.016292817, 1258998.080145486, 0.06385290902107954, 272, 20480]"
"['push', 1372, 1258998.66428946, 1258998.664301392, 1.2012897059321404e-05, 272, 20480]","['flush_after', 1372, 1258998.664303096, 1258998.728144703, 0.06384185794740915, 272, 20480]"
"['push', 1466, 1258999.312275513, 1258999.312286804, 1.1370982974767685e-05, 272, 20480]","['flush_after', 1466, 1258999.312288517, 1258999.376145744, 0.0638575681950897, 272, 20480]"
"['push', 57, 1258999.960283888, 1258999.960294839, 1.1021038517355919e-05, 272, 20480]","['flush_after', 57, 1258999.960296702, 1259000.028144731, 0.06784828985109925, 272, 20480]"
"['push', 151, 1259000.608282785, 1259000.608294377, 1.1672032997012138e-05, 272, 20480]","['flush_after', 151, 1259000.60829597, 1259000.67214479, 0.06384907104074955, 272, 20480]"
"['push', 245, 1259001.256290679, 1259001.256301219, 1.0639894753694534e-05, 272, 20480]","['flush_after', 245, 1259001.256302982, 1259001.320146142, 0.06384337996132672, 272, 20480]"
"['push', 339, 1259001.904272644, 1259001.904283975, 1.1411961168050766e-05, 272, 20480]","['flush_after', 339, 1259001.904289255, 1259001.96814575, 0.06385670602321625, 272, 20480]"
"['push', 433, 1259002.552286249, 1259002.55229747, 1.1301133781671524e-05, 272, 20480]","['flush_after', 433, 1259002.552299343, 1259002.616145639, 0.06384651595726609, 272, 20480]"
"['push', 527, 1259003.200283984, 1259003.200296106, 1.2211967259645462e-05, 272, 20480]","['flush_after', 527, 1259003.200297799, 1259003.264144756, 0.06384722795337439, 272, 20480]"
"['push', 621, 1259003.848287018, 1259003.848298129, 1.1191004887223244e-05, 272, 20480]","['flush_after', 621, 1259003.848299812, 1259003.912144024, 0.06384451291523874, 272, 20480]"
"['push', 715, 1259004.49627237, 1259004.49628309, 1.079007051885128e-05, 272, 20480]","['flush_after', 715, 1259004.496284953, 1259004.564144174, 0.06785943196155131, 272, 20480]"
"['push', 809, 1259005.144278701, 1259005.144289942, 1.1331168934702873e-05, 272, 20480]","['flush_after', 809, 1259005.144291875, 1259005.208143552, 0.0638519071508199, 272, 20480]"
"['push', 903, 1259005.792276215, 1259005.792287847, 1.171184703707695e-05, 272, 20480]","['flush_after', 903, 1259005.792289961, 1259005.856144783, 0.06385517306625843, 272, 20480]"
"['push', 997, 1259006.440293266, 1259006.440305058, 1.1882046237587929e-05, 272, 20480]","['flush_after', 997, 1259006.440306841, 1259006.504146866, 0.06384029611945152, 272, 20480]"
"['push', 1091, 1259007.088278387, 1259007.088289348, 1.1051073670387268e-05, 272, 20480]","['flush_after', 1091, 1259007.088296561, 1259007.152145823, 0.06384949292987585, 272, 20480]"
"['push', 1185, 1259007.736280731, 1259007.736292012, 1.1350959539413452e-05, 272, 20480]","['flush_after', 1185, 1259007.736293845, 1259007.800145662, 0.06385202682577074, 272, 20480]"
"['push', 1279, 1259008.384278145, 1259008.384288935, 1.0870164260268211e-05, 272, 20480]","['flush_after', 1279, 1259008.384290648, 1259008.448144008, 0.063853690167889, 272, 20480]"
"['push', 1373, 1259009.032290207, 1259009.032301408, 1.1281110346317291e-05, 272, 20480]","['flush_after', 1373, 1259009.032303251, 1259009.096144788, 0.06384176784195006, 272, 20480]"
"['push', 1467, 1259009.680280568, 1259009.68029211, 1.161196269094944e-05, 272, 20480]","['flush_after', 1467, 1259009.680294314, 1259009.744144236, 0.063850203063339, 272, 20480]"
"['push', 58, 1259010.328281549, 1259010.328292599, 1.1140946298837662e-05, 272, 20480]","['flush_after', 58, 1259010.328294313, 1259010.392144496, 0.06385041284374893, 272, 20480]"
"['push', 152, 1259010.976279063, 1259010.976290404, 1.141219399869442e-05, 272, 20480]","['flush_after', 152, 1259010.976292148, 1259011.036145526, 0.0598538089543581, 272, 20480]"
"['push', 246, 1259011.624287678, 1259011.62429927, 1.1672032997012138e-05, 272, 20480]","['flush_after', 246, 1259011.624300973, 1259011.688143842, 0.06384307006374002, 272, 20480]"
"['push', 340, 1259012.27227293, 1259012.272284561, 1.1702068150043488e-05, 272, 20480]","['flush_after', 340, 1259012.272291044, 1259012.336143821, 0.06385298795066774, 272, 20480]"
"['push', 434, 1259012.92028964, 1259012.920300621, 1.1070864275097847e-05, 272, 20480]","['flush_after', 434, 1259012.920302865, 1259012.98414383, 0.06384118599817157, 272, 20480]"
"['push', 528, 1259013.568278158, 1259013.5682899, 1.1841999366879463e-05, 272, 20480]","['flush_after', 528, 1259013.568291883, 1259013.63214359, 0.06385192694142461, 272, 20480]"
"['push', 622, 1259014.216287754, 1259014.216299346, 1.1662021279335022e-05, 272, 20480]","['flush_after', 622, 1259014.216301099, 1259014.28014415, 0.06384327099658549, 272, 20480]"
"['push', 716, 1259014.864276032, 1259014.864286862, 1.0899966582655907e-05, 272, 20480]","['flush_after', 716, 1259014.864288575, 1259014.928143898, 0.06385561404749751, 272, 20480]"
"['push', 810, 1259015.512285759, 1259015.512296389, 1.0709976777434349e-05, 272, 20480]","['flush_after', 810, 1259015.512298332, 1259015.576143767, 0.06384570593945682, 272, 20480]"
"['push', 904, 1259016.16027616, 1259016.160287802, 1.17418821901083e-05, 272, 20480]","['flush_after', 904, 1259016.160289655, 1259016.224145439, 0.06385610508732498, 272, 20480]"
"['push', 998, 1259016.80828736, 1259016.808299042, 1.1751893907785416e-05, 272, 20480]","['flush_after', 998, 1259016.808300865, 1259016.872143905, 0.06384327099658549, 272, 20480]"
"['push', 1092, 1259017.456279845, 1259017.456292048, 1.2303004041314125e-05, 272, 20480]","['flush_after', 1092, 1259017.456299922, 1259017.520143914, 0.06384420301765203, 272, 20480]"
"['push', 1186, 1259018.104274715, 1259018.104286807, 1.2172851711511612e-05, 272, 20480]","['flush_after', 1186, 1259018.104288511, 1259018.168143653, 0.06385543197393417, 272, 20480]"
"['push', 1280, 1259018.752276587, 1259018.752288079, 1.1662021279335022e-05, 272, 20480]","['flush_after', 1280, 1259018.752290103, 1259018.816145616, 0.06385575304739177, 272, 20480]"
"['push', 1374, 1259019.400290843, 1259019.400301914, 1.1140946298837662e-05, 272, 20480]","['flush_after', 1374, 1259019.400303717, 1259019.464145885, 0.0638424688950181, 272, 20480]"
"['push', 1468, 1259020.048288428, 1259020.048300119, 1.1781929060816765e-05, 272, 20480]","['flush_after', 1468, 1259020.048301953, 1259020.112144231, 0.06384249799884856, 272, 20480]"
"['push', 59, 1259020.696282706, 1259020.696294758, 1.2153061106801033e-05, 272, 20480]","['flush_after', 59, 1259020.696296542, 1259020.760143899, 0.06384758814238012, 272, 20480]"
"['push', 153, 1259021.344275501, 1259021.344286873, 1.147179864346981e-05, 272, 20480]","['flush_after', 153, 1259021.344288977, 1259021.408143688, 0.06385494093410671, 272, 20480]"
"['push', 247, 1259021.980317589, 1259021.980328599, 1.1080177500844002e-05, 272, 20480]","['flush_after', 247, 1259021.980330393, 1259022.060143727, 0.07981357513926923, 272, 20480]"
"['push', 341, 1259022.640282062, 1259022.640293924, 1.1941883713006973e-05, 272, 20480]","['flush_after', 341, 1259022.640295767, 1259022.704145159, 0.06384963192977011, 272, 20480]"
"['push', 435, 1259023.288301006, 1259023.288313189, 1.2252945452928543e-05, 272, 20480]","['flush_after', 435, 1259023.288314832, 1259023.352144778, 0.06383021618239582, 272, 20480]"
"['push', 529, 1259023.936275117, 1259023.936286598, 1.1591007933020592e-05, 272, 20480]","['flush_after', 529, 1259023.936288722, 1259024.024142253, 0.08785388199612498, 272, 20480]"
"['push', 623, 1259024.584285425, 1259024.584296616, 1.1270865797996521e-05, 272, 20480]","['flush_after', 623, 1259024.584298389, 1259024.648145928, 0.0638478088658303, 272, 20480]"
"['push', 717, 1259025.232282218, 1259025.23229397, 1.1841999366879463e-05, 272, 20480]","['flush_after', 717, 1259025.232295713, 1259025.296143813, 0.06384834018535912, 272, 20480]"
